cl010053465;"Fruits et singe";"Campidoglio, Michelangelo di ; Italie";"1600 / 1700  (XVIIe siècle)";"MI 1208";"Département des Peintures";;"Le Havre (France), Musée des Beaux-Arts André Malraux, salle d'exposition";
cl010053467;"Vue de la place Saint-Marc à Venise";"Maître de la Fondation Langmatt ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 165; B 14; Inv 958 2 2";"Département des Peintures";;"non exposé";
cl010053468;"Vue de la Riva degli Schiavoni à Venise";"Maître de la Fondation Langmatt ; Canaletto (Antonio Canal, dit) ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 170; MR 98; Inv 958 2 3";"Département des Peintures";;"Angoulême (France), Musée des Beaux-Arts, salle d'exposition";
cl010053469;"Vue du Grand Canal à Venise";"Maître de la Fondation Langmatt ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 172; MR 97; Inv 958 2 4";"Département des Peintures";;"Angoulême (France), Musée des Beaux-Arts, salle d'exposition";
cl010053470;"Vue des Zattere à Venise";"Maître de la Fondation Langmatt ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 173; MR 89; Inv 958 2 1";"Département des Peintures";;"Angoulême (France), Musée des Beaux-Arts, salle d'exposition";
cl010053471;"Le Retour du Bucentaure le jour de l'Ascension";"Canaletto (Antonio Canal, dit) ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 2290";"Département des Peintures";;"non exposé";
cl010053472;"Baptême du Christ";Italie;"1400 / 1500  (XVe siècle)";"RF 1960 56; MAH 7953";"Département des Peintures";;"Nice (France), Musée des Beaux-Arts - Jules Chéret, salle d'exposition";
cl010053474;"La Vierge et l'Enfant";"Caporali, Bartolomeo ; Italie";"1400 / 1500  (XVe siècle)";"INV 20208; Campana 158; D. 50";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053475;L'Annonciation;"Caporali, Bartolomeo ; Italie";"1460 / 1465  (XVe siècle)";"MI 502; Campana 377";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053485;"Pietà avec saint François et sainte Marie-Madeleine ou Le Christ mort";"Vincent, François-André ; Carrache, Annibal (Carracci, Annibale) ; France";"1800 / 1900  (XIXe siècle)";"INV 214; C 358";"Département des Peintures";;"Saint-Denis (France), Maison d'Education de la Légion d'Honneur, salle d'exposition";
cl010053488;"Saint François en extase";"Carrache, Ludovic (Ludovico Carracci, dit) ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 187; B 17";"Département des Peintures";;"Vire (France), Musée municipal";
cl010053494;"Paysage avec animaux. La Bergère";"Casanova, François-Joseph ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 3162; MR 1319; 1064";"Département des Peintures";;"Strasbourg (France), Musée des Beaux-Arts, salle d'exposition";
cl010053495;"Paysage avec animaux. Le berger.";"Casanova, François-Joseph ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 3163; MR 1318; 1065";"Département des Peintures";;"non exposé";
cl010053496;"Un Cavalier";"Casanova, François-Joseph ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 3164";"Département des Peintures";;"Paris (France), Palais de l'Elysée";
cl010053497;"Convoi harcelé par des hussards";"Casanova, François-Joseph ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 20294; D 61 6 2";"Département des Peintures";;"Tarbes (France), Musée Massey";
cl010053498;"Attaque d'un fort";"Casanova, François-Joseph ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 20295; D 61 6 1";"Département des Peintures";;"Tarbes (France), Musée Massey";
cl010053499;"Combat de cavalerie";"Casanova, François-Joseph ; Italie";"1700 / 1800  (XVIIIe siècle)";"MI 1362; L 3664";"Département des Peintures";;"Compiègne (France), Musée municipal Antoine Vivenel, salle d'exposition";
cl010053500;"Halte de cavaliers";"Italie ; Simonini, Francesco";"1700 / 1800  (XVIIIe siècle)";"MI 1363; MBA J 29 (J1881) P Dép.";"Département des Peintures";;"non exposé";
cl010053501;"La Sortie de l'arche";"Castiglione, Giovanni Benedetto ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 242; B 31";"Département des Peintures";;"Le Puy-en-Velay (France), Musée Crozatier, salle d'exposition";
cl010053505;"Paysage et animaux";"Allemagne ; Roos, Philip Peter";"1600 / 1700  (XVIIe siècle)";"MI 1154";"Département des Peintures";;"non exposé";
cl010053507;"Saint Barthélémy";"Cecco di Pietro ; Italie";"1300 / 1400  (XIVe siècle)";"MI 398; Campana 29; D. 56";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053508;"Saint Pierre";"Cecco di Pietro ; Italie";"1300 / 1400  (XIVe siècle)";"MI 399; Campana 30; D. 53";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053509;"Saint Nicolas";"Cecco di Pietro ; Italie";"1300 / 1400  (XIVe siècle)";"MI 400; Campana 31; D. 55";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053510;"Saint Jean Baptiste";"Cecco di Pietro ; Italie";"1300 / 1400  (XIVe siècle)";"MI 401; Campana 32; D. 54";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053511;"Vierge en prière";"Celesti, Andrea ; Italie";"1600 / 1700  (XVIIe siècle)";"RF 3822";"Département des Peintures";;"non exposé";
cl010053513;"Joseph et la femme de Putiphar";"Cignani, Carlo ; Italie";"1670 / 1680  (XVIIe siècle)";"MI 1155; MF AD 873 2 1";"Département des Peintures";;"Ajaccio (France), Musée-Palais Fesch, salle d'exposition";
cl010053515;"Fuite en Égypte";"Cardi, Lodovico dit Il Cigoli ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 178; MR 156; 10192";"Département des Peintures";;"Chartres (France), Musée des Beaux-Arts de Chartres, salle d'exposition";
cl010053516;"La Vierge et l'Enfant entre saint Jean Baptiste et saint François";"Cima da Conegliano (Giovanni Battista Cima, dit) ; Italie";"1500 / 1600  (XVIe siècle)";"INV 20190; Campana 286";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053517;"Portrait du maréchal Jean Charles de Saint-Nectaire (1685-1771), ambassadeur à la cour de Turin";"Clementi, Maria Giovanni Battista ; Italie";"1700 / 1800  (XVIIIe siècle)";"MI 1156; D 872 3";"Département des Peintures";;"Le Puy-en-Velay (France), Musée Crozatier, salle d'exposition";
cl010053518;"Vue imaginaire avec ruines";"Coccorante, Leonardo ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 1964 10; D NP 713";"Département des Peintures";;"non exposé";
cl010053519;"Vue imaginaire avec ruines";"Coccorante, Leonardo ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 1964 9; D NP 712";"Département des Peintures";;"non exposé";
cl010053520;"Jupiter et Léda";"Corrège (Antonio Allegri, dit Il Correggio) ; France ; Stiemart, François";"1700 / 1800  (XVIIIe siècle)";"INV 43; MR 2478";"Département des Peintures";;"non exposé";
cl010053521;"Jupiter et Danaë";"Corrège (Antonio Allegri, dit Il Correggio) ; France ; Stiemart, François";"1700 / 1800  (XVIIIe siècle)";"INV 45; MR 2477";"Département des Peintures";;"Versailles (France), Mairie, salle d'exposition";
cl010053523;"Jupiter et Antiope";"Corrège (Antonio Allegri, dit Il Correggio) ; France ; Stiemart, François";"1700 / 1800  (XVIIIe siècle)";"INV 47; MR 2476";"Département des Peintures";;"Versailles (France), Mairie, salle d'exposition";
cl010053524;"L'Éducation de l'Amour par Mercure";"Corrège (Antonio Allegri, dit Il Correggio) ; France ; Stiemart, François";"1700 / 1800  (XVIIIe siècle)";"INV 48; MR 2479";"Département des Peintures";;"Versailles (France), Mairie, salle d'exposition";
cl010053528;"Saint Michel";"Crivelli, Vittorio ; Italie";"1400 / 1500  (XVe siècle)";"INV 20284; Campana 373";"Département des Peintures";;"non exposé";
cl010053529;"Saint Pierre";"Crivelli, Vittorio ; Italie";"1400 / 1500  (XVe siècle)";"INV 20285; Campana 374";"Département des Peintures";;"non exposé";
cl010053530;"La Vierge et l'Enfant trônant entre deux anges";"Crivelli, Vittorio ; Italie";"1497 / 1501  (Fin du XVe siècle - début du XVIe siècle)";"MI 492; Campana 273";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053531;"La Vierge adorant l'Enfant entre deux angelots musiciens";"Crivelli, Vittorio ; Italie";"1480 / 1490  (XVe siècle)";"MI 493; Campana 268";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053532;"Saint Julien de Rimini ?";"Crivelli, Vittorio ; Italie";"1491 / 1492  (XVe siècle)";"MI 494; Campana 274";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053539;"Saint Nil rencontrant l'empereur Othon";"Dominiquin (Domenico Zampieri, dit Il Domenichino, ou Le) ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 4082; MR 1528";"Département des Peintures";;"Narbonne (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010053542;"Scènes de l'histoire de Suzanne : Le Jugement de Suzanne";"Italie ; Pesellino (Francesco di Stefano, dit)";"1400 / 1500  (XVe siècle)";"MI 533; Campana 359; D. 69";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053543;"Scènes de l'Histoire de Suzanne : Suzanne et les vieillards";"Strozzi, Zanobi ; Italie";"1400 / 1500  (XVe siècle)";"MI 534; D. 68; Campana 358";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053545;"Saint Jean Baptiste";"Fei, Paolo di Giovanni ; Italie";"1380 / 1390  (XIVe siècle)";"MI 415; Campana 105";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053546;"Naissance de saint Jean Baptiste";"Ferrari, Defendente ; Italie";"1500 / 1600  (XVIe siècle)";"RF 1512; 968 1";"Département des Peintures";;"Bourg-en-Bresse (France), Musée de Brou, salle d'exposition";
cl010053547;"Déposition de croix";"Ferrari, Defendente ; Italie";"1505 / 1507  (XVIe siècle)";"RF 1513; 968 2";"Département des Peintures";;"Bourg-en-Bresse (France), Musée de Brou, salle d'exposition";
cl010053549;"Saint Sébastien";"Rustici, Francesco ; Italie";"1600 / 1700  (XVIIe siècle)";"MI 1160; MP P 299";"Département des Peintures";;"Amiens (France), Musée de Picardie, salle d'exposition";
cl010053550;Trompe-l'oeil;"Forbera, Antoine ; Italie";1686;"RF 1955 16";"Département des Peintures";;"Avignon (France), Musée Calvet, salle d'exposition";
cl010053551;"Vase, tapis et fruits";"Hupin, Jacques ; France";"1600 / 1700  (XVIIe siècle)";"MI 1297";"Département des Peintures";;"non exposé";
cl010053553;"Nature morte aux figues";"Forte, Luca ; Italie";"1640 / 1650  (XVIIe siècle)";"MI 1210; Inv 872 5 25";"Département des Peintures";;"non exposé";
cl010053554;"Nature morte aux nèfles";"Forte, Luca ; Italie";"1640 / 1650  (XVIIe siècle)";"MI 1211; Inv 872 5 27";"Département des Peintures";;"non exposé";
cl010053555;"Paysage. Effet de neige";"Foschi, Francesco ; Italie";"1700 / 1800  (XVIIIe siècle)";"INV 288; MR 221";"Département des Peintures";;"Cambrai (France), Musée municipal des beaux-arts";
cl010053556;"Un Amour couché tenant son arc";"Fracanzano, Francesco ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 289; L 3612";"Département des Peintures";;"Vire (France), Musée municipal";
cl010053557;"Le Christ au tombeau";"Italie ; Sagrestani, Giovanni Camillo";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"MI 1188";"Département des Peintures";;"non exposé";
cl010053558;"La Vierge et l'Enfant entre saint Jean Baptiste et saint Jérôme. Au-dessus : Dieu le Père. L'Annonciation, Saint Marc, Isaïe (Retable Rinieri)";"Francesco d'Antonio ; Italie";1430;"MI 431; Campana 106";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053559;"Le Songe de saint Jérôme (élément de la prédelle du Retable Rinieri)";"Francesco d'Antonio ; Italie";1430;"MI 475; Campana 159";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053560;"Les Funérailles de saint Jérôme (élément de la prédelle du Retable Rinieri)";"Francesco d'Antonio ; Italie";1430;"MI 476; Campana 160";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053561;"L'Apparition de la Trinité à saint Jérôme. Les Derniers moments de saint Jérôme. (élément de la prédelle du Retable Rinieri)";"Francesco d'Antonio ; Italie";1430;"MI 477; Campana 210";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053562;"Giovanni Colombini";"Francesco d'Antonio ; Italie";1430;"INV 20686; Campana 106";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053563;"Un Flagellant (élément de la prédelle du Retable Rinieri)";"Francesco d'Antonio ; Italie";1430;"INV 20687; Campana 106";"Département des Peintures";;"Avignon (France), Musée du Petit Palais";
cl010053564;"Triptyque (La Vierge et l'Enfant ; saint Pierre ; saint Bernardin de Sienne)";"Francesco d'Antonio da Viterbo ; Italie";1450;"INV 20153; Campana 66";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053566;"Saint Nicolas de Tolentino";"Luca di Paolo ; Italie";"1480 / 1490  (XVe siècle)";"INV 20182; Campana 270";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053567;"Saint Jean Baptiste. Au revers : L'Ange de l'Annonciation";"Luca di Paolo ; Italie";"1400 / 1500  (XVe siècle)";"INV 20269; Campana 186";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053568;"La Vierge et l'Enfant";"Francesco di Giorgio Martini ; Italie";"1470 / 1475  (XVe siècle)";"INV 20184; Campana 276";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053571;"La Vierge et l'Enfant avec deux anges";"Fungai, Bernardino ; Italie";"1400 / 1500  (XVe siècle)";"MI 581; Campana 340";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053572;"Le Calvaire";"Gaddi, Agnolo ; Italie";"1380 / 1385  (XIVe siècle)";"INV 20166; Campana 126; D. 84";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053573;"Vierge à l'Enfant";"Gaddi, Taddeo di Gaddo ; Italie";"1300 / 1400  (XIVe siècle)";"INV 20158; Campana 91; D. 85";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053575;"Adoration de l'Enfant, avec les instruments de la Passion";"Garofalo (Benvenuto Tisi, dit Il) ; Italie";"1500 / 1600  (XVIe siècle)";"INV 696; MR 227";"Département des Peintures";;"non exposé";
cl010053578;"La Vierge et l'Enfant";"Gerini, Niccolo di Pietro ; Italie";"1370 / 1375  (3e tiers du XIVe siècle)";"MI 371; Campana 111";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053579;"Sainte Catherine, saint Thaddée (?), saint Antoine abbé";"Gerini, Niccolo di Pietro ; Italie";"1390 / 1395  (Fin du XIVe siècle)";"MI 382; Campana 113";"Département des Peintures";;"non exposé";
cl010053580;"Deux scènes de la Légende de saint Eloi (le ""diable mouché"" et le cheval ferré)";"Gerini, Niccolo di Pietro ; Italie";"1380 / 1395  (4e quart du XIVe siècle)";"MI 387; Campana 33; D. 87";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053581;"Le Couronnement de la Vierge avec six saints (Pierre martyr, Jean-Baptiste, Jérome, Madeleine, François et Thomas d'Acquin)";"Italie ; Ghirlandaio, Ridolfo";1504;"INV 298; MR 243";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053582;"Portrait d'homme (Un peintre de l'ordre des Minimes ?)";"Ghislandi, Vittore, dit Fra' Galgario ; Italie";"1700 / 1800  (XVIIIe siècle)";"MI 1199; D 872 5 7";"Département des Peintures";;"non exposé";
cl010053583;"L'Intronisation de saint Flavien de Recanati";"Giacomo di Nicola da Recanati ; Italie";"1400 / 1500  (XVe siècle)";"MI 452; Campana 176";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053584;"Le Martyre de saint Flavien de Recanati";"Giacomo di Nicola da Recanati ; Italie";"1400 / 1500  (XVe siècle)";"MI 451; Campana 175";"Département des Peintures";;"Avignon (France), Musée du Petit Palais, salle d'exposition";
cl010053585;"La Présentation au temple";"Giordano, Luca ; Italie";"1675 / 1680  (XVIIe siècle)";"INV 299; MR 245; D.1955.3.1";"Département des Peintures";;"non exposé";
cl010053586;"Jésus se soumet à la mort pour le salut des hommes, dit aussi Sainte Famille avec vision de la Croix";"Giordano, Luca ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 300; MR 246; D.1962.1.2";"Département des Peintures";;"Saint-Etienne (France), Musée d'Art moderne et contemporain";
cl010053587;"Combat d'Énée et de Turnus";"Giordano, Luca ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 307; MR 2724";"Département des Peintures";;"Lille (France), Musée des Beaux-Arts";
