ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010456845;"Portrait équestre de Jérôme Bonaparte, d'après Antoine-Jean GROS";"Géricault, Théodore";"1812 / 1814  (1e moitié du XIXe siècle)";"MD 2013-6";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010456848;"Médée, d'après Delacroix";"Chassériau, Théodore";"1800 / 1850  (1e moitié du XIXe siècle)";"MD 2014-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salon";
cl010456849;"La Mort de Sardanapale, d'après Delacroix";"Dines, Madeleine";"1926 / 1930  (1e moitié du XXe siècle)";"MD 2015-6";"Musée national Eugène-Delacroix";;(France);
cl010456856;"Le cardinal de Richelieu disant la messe dans la chapelle du Palais-Royal";"Delacroix, Eugène";"vers 1828";"MD 2015-7";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010456857;"Copie d'après Antoon Van Dyck, portrait d'un homme de qualité et de son enfant";"Delacroix, Eugène";"1800 / 1900  (XIXe siècle)";"MD 2015-8";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salle à manger";
cl010456858;"Copie d'après les Femmes d'Alger d'Eugène Delacroix";"Fantin-Latour, Henri";1876;"MD 2015-9";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salon";
cl010456859;"Portrait de George Sand";"Delacroix, Eugène";1834;"MD 2016-1";"Musée national Eugène-Delacroix";;"Louvre-Lens, Salles d'expositions temporaires";
cl010456921;"La Mort de Sardanapale, d'après Eugène Delacroix";"Poterlet, Louis-Henri-Hippolyte";"1800 / 1900  (XIXe siècle)";"MD 2017-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salon";
cl010456926;"Alexandre fait enfermer dans un coffre en or les poèmes d'Homère";"Delacroix, Eugène";"avant 1846";"MD 2017-7";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010456927;"Esquisse pour Hercule ramenant Alceste du fond des Enfers";"Delacroix, Eugène";"1850 / 1900  (2e moitié du XIXe siècle)";"MD 2018-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010456929;"La Drachme du tribut";"Delacroix, Eugène";"1838 / 1843  (1e moitié du XIXe siècle)";"MD 2018-3";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010456930;"Etude pour la tête de Dante";"Delacroix, Eugène";;"MD 2018-7";"Musée national Eugène-Delacroix";;"non exposé";
cl010456931;"Mort de Caton";Anonyme;;"MD 2018-6";"Musée national Eugène-Delacroix";;"non exposé";
cl010457022;"L'Ame brisant les liens qui l'attachent à la terre";"Prud'hon, Pierre-Paul ; France";"1821 / 1823  (1e quart du XIXe siècle)";RFML.PE.2019.49.1;"Département des Peintures";;"Denon, [Peint] Salle 700 - Salle Mollien, romantisme";
cl010457023;"L'Elève intéressante";"Gérard, Marguerite ; France";"vers 1786";RFML.PE.2019.51.1;"Département des Peintures";;"Sully, [Peint] Salle 929 - Jean-Honoré Fragonard (1732-1806)";
cl010457141;"La Prédiction de Cassandre";"Metius, Dirck ; Hollande";"1625 / 1630  (1e tiers du XVIIe siècle)";RFML.PE.2019.50.1;"Département des Peintures";;"Richelieu, [Peint] Salle 824 - Seconde École de Fontainebleau";
cl010459741;"L' Assomption";"Blanchard, Constance ; France";1827;"C 352";"Département des Peintures";;"non exposé";
cl010463621;"Vierge en buste (dite véronique de la Vierge) et Sainte Face";"Espagne Valence ; Rexach, Juan";"vers 1450";RFML.PE.2020.17.1;"Département des Peintures";;"non exposé";
cl010464387;"Portrait de Louis XV, roi de France et de Navarre (1710-1774)";"Van Loo, Jean-Baptiste ; France";"1740 / 1760  (Milieu du XVIIIe siècle)";"DL 2020 4; GMTB 430; TR 77";"Département des Peintures";;"Sully, [OArt] Salle 604 - De Louis XIV à Louis XVI - Charles Cressent";
cl010464561;"L'Enfant Jésus disputant avec les docteurs de la Loi";"Vien, Joseph-Marie ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"INV 20965";"Département des Peintures";;"Clairvaux-les-Lacs (France), Église Saint-Nithier";
cl010464562;"Hercule attachant Nérée";"Delacroix, Eugène";1852;"MD 2019-4";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010464564;"Saint Louis en prière";"Le Moyne, François ; France";"1700 / 1740  (Début du XVIIIe siècle)";"INV 20966";"Département des Peintures";;"Clairvaux-les-Lacs (France), Église Saint-Nithier";
cl010464565;"La Cène";"Jouvenet, Jean ; France";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 20967";"Département des Peintures";;"Clairvaux-les-Lacs (France), Église Saint-Nithier";
cl010464566;"La France rendant grâce au ciel pour la guérison de Louis XV";"Coypel, Charles-Antoine ; France";"1740 / 1760  (Milieu du XVIIIe siècle)";"INV 20968";"Département des Peintures";;"Clairvaux-les-Lacs (France), Église Saint-Nithier";
cl010464568;"La Sainte Famille";"Boullogne, Louis de ; France";"1660 / 1700  (Fin du XVIIe siècle)";"INV 20969";"Département des Peintures";;"Clairvaux-les-Lacs (France), Église Saint-Nithier";
cl010464569;"Anacréon et une jeune fille";"Delacroix, Eugène";1834;"MD 1992-1";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010467801;"Le Tambour blessé";"Bouchot, François ; France";1836;"DL 2020 1";"Département des Peintures";;"Sully, [Peint] Salle 941 - Théodore Géricault (1791-1824)";
cl010467822;"L'Entrevue du duc de Bourgogne et de Fénelon, à Cambrai le 26 avril 1702.";"Isabey, Eugène ; France";1830;"DL 2020 2";"Département des Peintures";;"Cambrai (France), Musée municipal des beaux-arts, salle d'exposition";
cl010467921;L'Annonciation;"Latil, François Vincent Mathieu ; Le Sueur, Eustache ; France";1833;"LP 209; D 926.9";"Département des Peintures";;"Beauvais (France), Hospice des Sauveurs";
cl010468081;"Le Christ en croix";"Vafflard, Pierre Antoine Augustin ; Prud'hon, Pierre-Paul ; France";1832;"C 357";"Département des Peintures";;"Beauvais (France), Hôtel Dieu";
cl010470701;"Junon au milieu des nuées";"Tiepolo, Giambattista ; Italie";"vers 1735";RFML.PE.2020.25.1;"Département des Peintures";;"non exposé";
cl010471801;"La Rose du Louvre";"Othoniel, Jean-Michel";2019;RFML.HL.2020.10.1;"Service de l'Histoire du Louvre";;"Richelieu, [SCULPT] Salle 105 - Cour Puget, Salle 105 - Partie médiane";
cl010472061;"La Rose du Louvre";"Othoniel, Jean-Michel";2019;RFML.HL.2020.10.2;"Service de l'Histoire du Louvre";;"Richelieu, [SCULPT] Salle 105 - Cour Puget, Salle 105 - Partie médiane";
cl010472062;"La Rose du Louvre";"Othoniel, Jean-Michel";2019;RFML.HL.2020.10.3;"Service de l'Histoire du Louvre";;"Richelieu, [SCULPT] Salle 105 - Cour Puget, Salle 105 - Partie médiane";
cl010472063;"La Rose du Louvre";"Othoniel, Jean-Michel";2019;RFML.HL.2020.10.4;"Service de l'Histoire du Louvre";;"Richelieu, [SCULPT] Salle 105 - Cour Puget, Salle 105 - Partie médiane";
cl010472064;"La Rose du Louvre";"Othoniel, Jean-Michel";2019;RFML.HL.2020.10.5;"Service de l'Histoire du Louvre";;"Richelieu, [SCULPT] Salle 105 - Cour Puget, Salle 105 - Partie médiane";
cl010472065;"La Rose du Louvre";"Othoniel, Jean-Michel";2019;RFML.HL.2020.10.6;"Service de l'Histoire du Louvre";;"Richelieu, [SCULPT] Salle 105 - Cour Puget, Salle 105 - Partie médiane";
cl010474401;"Les bons conseils de la vieille servante";"Northcote, James ; Angleterre";1796;RFML.PE.2020.29.1;"Département des Peintures";;"Bordeaux (France), Musée des Beaux-Arts, salle d'exposition";
cl010475541;"Portrait de l'artiste, dit Portrait de Delacroix en Hamlet, dit autrefois Portrait de Delacroix en Ravenswood";"Delacroix, Eugène";;"MD 2021-2; RF 1953-38";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010475543;"Homme posant en costume oriental, dit autrefois Portrait du chanteur Paul Barroilhet";"Delacroix, Eugène";"avant 1828";"MD 2021-1; RF 1953-37";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010475544;"Étude de casque circassien";"Delacroix, Eugène";;"MD 2021-3; RF 1953-39";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010475545;"Étude d'homme nu, dit Le Polonais";"Delacroix, Eugène";"1821 / 1822  ";"MD 2021-4; RF 1953-40";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010475546;"Première esquisse pour Mirabeau devant Dreux-Brézé (23 juin 1789) Mirabeau devant Dreux-Brézé (23 juin 1789)";"Delacroix, Eugène";"1830 / 1831  ";"MD 2021-5; RF 1953-41";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010477641;"La Crue de la rivière (The Rise of the River). Vers 1857";"Linnell, John ; Grande-Bretagne";"1800 / 1900  (XIXe siècle)";"DL 2020 3";"Département des Peintures";;"non exposé";
cl010479061;"Nature morte aux objets d’art du Louvre et du musée des Souverains : cristal de roche, agate de Benvenuto, marotte, livre d’heures de Marie Stuart, dizain de Louis XVI, éventail de Marie-Antoinette.";"Desgoffe, Blaise Alexandre ; France";1869;RFML.PE.2021.8.1;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479087;"Nature morte à la coupe de sardoine en forme de nautile, posée sur une étoffe bleue";"Desgoffe, Blaise Alexandre ; France";1888;RFML.PE.2021.8.2;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479088;"Nature morte au flambeau du trésor de l'ordre du Saint-Esprit, gemmes et crucifix";"Desgoffe, Blaise Alexandre ; France";1889;RFML.PE.2021.8.3;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479089;"Pendentif au dragon ailé";"Desgoffe, Blaise Alexandre ; France";1892;RFML.PE.2021.8.4;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479090;"Nature morte à la coupe de sardoine en forme de nautile posée sur un socle habillé de tapisserie, urne, verres et buste d’empereur";"Desgoffe, Blaise Alexandre ; France";1896;RFML.PE.2021.8.5;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479091;"Nature morte au reliquaire de saint Henri et divers objets d'art médiéval";"Desgoffe, Blaise Alexandre ; France";"vers 1890";RFML.PE.2021.8.6;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479092;"Nature morte aux objets d’art du Louvre : gemmes de Louis XIV et chope au triomphe de Silène sur une étoffe rouge brodée.";"Desgoffe, Blaise Alexandre ; France";1865;RFML.PE.2021.9.1;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010479095;"Nature morte aux objets d’art du Louvre disposés sur la table à écrire de la reine Marie-Antoinette.";"Desgoffe, Blaise Alexandre ; France";"vers 1890";RFML.PE.2021.9.2;"Département des Peintures";;"Richelieu, [OArt] Salle 536 - Appartements Napoléon III - Anciens petits appartements, Salon Bibliothèque";
cl010481460;"Jésus tenté par le diable";"Cibot, Édouard ; France";1831;"LP 9";"Département des Peintures";;"Albert (France)";
cl010481462;"Une Sainte Famille (d'après Raphaël)";Inconnue;;"LP 4652";"Département des Peintures";;"Villeneuve d'Ascq (France), Église Saint-Sébastien";
cl010481488;"Le Couronnement d'épines d'après Titien";"Colin, Alexandre";;"LP 4610";"Département des Peintures";;"Boulogne-sur-Mer (France), Église Saint-Nicolas";
cl010481489;"Sainte Famille (d'après Raphaël)";"Volpelière, Mademoiselle";;"LP 4648";"Département des Peintures";;"Guise (France)";
cl010485441;"Madeleine pénitente";"Delanoe, Frédéric";;"C 364";"Département des Peintures";;"Plombières-les-Bains (France), Mairie";
cl010490721;"Saint Charles Borromée donnant la communion aux Pestiférés, d'après van Oost";"Frosté, Nicolas Sébastien ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"C 267";"Département des Peintures";;"Châlons-en-Champagne (France), Cathédrale Saint-Etienne";
cl010490881;"L' Assomption";"Blanchard, Constance ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"LP 1093";"Département des Peintures";;"Vitry-le-François (France), Collégiale Notre-Dame";
cl010491461;"Apollon couronné par la Victoire";"Coypel, Noël ; France";1688;"INV 20974; MV 8307";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles";
cl010492021;"Les Triomphes impériaux : esquisse";"Müller, Charles-Louis ; France";"1858 / 1859  (Milieu du XIXe siècle)";RFML.PE.2021.6.1;"Département des Peintures";;"non exposé";
cl010492022;"Les Triomphes impériaux: esquisse";"Müller, Charles-Louis ; France";"1858 / 1859  (Milieu du XIXe siècle)";RFML.PE.2021.6.2;"Département des Peintures";;"non exposé";
cl010492023;"Arbres à Charlottenlund ; peint d'après nature ( ""Et Partie Traer ved Charlottenlund, efter Naturen"").";"Petzholdt, Frederik Ernst, dit Fritz ; Danemark";1827;RFML.PE.2021.23.1;"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves";
cl010492024;"La Crucifixion";"Nicola di Ulisse da Siena ; Italie Toscane Sienne";"vers 1450";RFML.PE.2021.32.1;"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010492025;"Le Songe de saint Joseph";"Maître de l'Observance ; Italie";"1430 / 1440  (1e moitié du XVe siècle)";RFML.PE.2021.39.1;"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010492081;"Portrait d'Everhard Jabach (1618-1695)";"Rigaud, Hyacinthe ; France";"vers 1688";RFML.PE.2021.29.1;"Département des Peintures";;"Sully, [Peint] Salle 916 - Les peintres de Louis XIV";
cl010492082;"Le Centenier auprès du Christ";"Boullogne, Louis II de, dit Le Jeune ; France";1685;RFML.PE.2021.30.1;"Département des Peintures";;"non exposé";
cl010492083;"La Mort de Saphire";"De Bar, Nicolas ; France";"1655 / 1660  (2e moitié du XVIIe siècle)";RFML.PE.2021.31.1;"Département des Peintures";;"non exposé";
cl010492084;"Pomone endormie";"Daret, Jean ; France";1643;RFML.PE.2021.31.2;"Département des Peintures";;"non exposé";
cl010492461;"La Gloire de tous les saints. Fragment";"Le Guerchin (Barbieri, Giovanni Francesco, dit Il Guercino) ; Italie";1613;"INV 20975A";"Département des Peintures";;"non exposé";
cl010492464;"La Gloire de tous les saints. Fragment";"Le Guerchin (Barbieri, Giovanni Francesco, dit Il Guercino) ; Italie";1613;"INV 20975B";"Département des Peintures";;"non exposé";
cl010494129;"Cartel détaillant les personnages du tableau de Boilly RF 1290 bis, Réunion d'artistes dans l'atelier d'Isabey.";"Anonyme ; France";"1900 / 2000  (XXe siècle)";"OD 148";"Département des Peintures";;"non exposé";
cl010494642;"Portrait de Philippe II, dit le Hardi, duc de Bourgogne (1342-1404)";"Albrier, Joseph ; France";1845;"INV 2276; LP 6456; D.95.413";"Département des Peintures";;"non exposé";
cl010494668;"Portrait de Philippe III, dit le Bon, duc de Bourgogne (1396-1467)";"Albrier, Joseph ; France";1845;"INV 2277; LP 6458; D.95.415";"Département des Peintures";;"non exposé";
cl010494672;"Portrait de Jean sans Peur, duc de Bourgogne (1371-1419)";"Albrier, Joseph ; France";1845;"INV 2267; LP 6457; D.95.414";"Département des Peintures";;"non exposé";
cl010494675;"Portrait de Charles le Téméraire, duc de Bourgogne (1433-1477)";"Albrier, Joseph ; France";1845;"INV 2257; LP 6459; D.95.416";"Département des Peintures";;"non exposé";
cl010495623;"La Fuite en Egypte";"Berthon, René Théodore ; France";"1825 / 1850  (2e quart du XIXe siècle)";"LP 4441";"Département des Peintures";;"Carpentras (France), cathédrale Saint-Siffrein";
cl010495624;"L'Immaculée Conception";"Leveillé ; Murillo, Bartolomé Esteban";1841;"LP 5212";"Département des Peintures";;"Courthézon (France), Église Saint-Denis";
cl010495763;"Le Vieux soldat";"Monanteuil, Jean-Jacques ; France";1852;RFML.PE.2022.10.1;"Département des Peintures";;"Sully, [Peint] Salle 948 - Le paysage français (1820-1850)";
cl010497183;"Pères de l'Eglise : Saint Jérôme (en haut) et saint Augustin (en bas)";Anonyme;"vers 1480";RFML.PE.2022.18.1;"Département des Peintures";;"Richelieu, [Peint] Salle 817 - Répéter et décliner les modèles des grands peintres";
cl010497185;"Pères de l'Eglise : Saint Grégoire (en haut) et saint Ambroise (en bas)";Anonyme;"vers 1480";RFML.PE.2022.18.2;"Département des Peintures";;"Richelieu, [Peint] Salle 817 - Répéter et décliner les modèles des grands peintres";
cl010497186;"Saint Jean Baptiste partant dans le désert";"Lorenzo di Credi (Lorenzo di Andrea di Oderigo di Andrea di Credi, dit) ; Italie";"1475 / 1486  (4e quart du XVe siècle)";RFML.PE.2022.20.1;"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010497241;"Voussures : Les Écoles de peinture française, italienne, flamande et espagnole";"Abel de Pujol, Alexandre-Denis ; France";"1829 / 1831  (2e quart du XIXe siècle)";"C 366";"Département des Peintures";;"non exposé";
cl010497282;"La Vierge au Chapelet";"Latil, François Vincent Mathieu ; Murillo, Bartolomé Esteban ; France";"1800 / 1835  (1e tiers du XIXe siècle)";"C 355";"Département des Peintures";;"Roquefort (France), Notre-Dame de l’Assomption";
cl010498041;"Décors de panneaux de boiserie en grisaille représentant des scènes de la vie civile égyptienne antique";"Abel de Pujol, Alexandre-Denis ; France";1827;"INV 2196 B";"Département des Peintures";;"Sully, [AE] Salle 643 - De l'an mille à la première domination perse";
cl010499462;Untitled;"Luthereau ; Murillo, Bartolomé Esteban";"1825 / 1850  (2e quart du XIXe siècle)";"LP 4308";"Département des Peintures";;"Saint-Andiol (France), Eglise Saint-Vincent";
cl010499925;"Copie de Femmes d’Alger dans leur appartement";"Delacroix, Eugène ; Bouguereau, William";"1847 / 1850  (Milieu du XIXe siècle)";"MD 2022-6";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salon";
cl010500061;"Esquisse pour Dispute de Trissotin et de Vadius";"Poterlet, Louis-Henri-Hippolyte";1831;"MD 2022-4";"Musée national Eugène-Delacroix";;"non exposé";
cl010501781;"Saint Jean à Patmos";"Francucci, Innocenzo ; Italie";"1525 / 1550  (2e quart du XVIe siècle)";"INV 20977; MV 7717";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles, salle d'exposition";
cl010501841;"Vue de la cathédrale de Roskilde";"Juuel , Andreas Thomas ; Danemark";1857;RFML.PE.2023.3.1;"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves";
cl010502101;"Le Père Eternel entre deux anges et des chérubins";"Pérugin (dit Il Perugino) ; Italie";"1495 / 1498  (4e quart du XVe siècle)";"INV 20979; 1952-6";"Département des Peintures";;"Lyon (France), Musée des Beaux-Arts";
cl010503361;"Adam et Eve pleurant la mort d'Abel";"Baugin, Lubin ; France";"1650 / 1655  (Milieu du XVIIe siècle)";RFML.PE.2023.9.1;"Département des Peintures";;"non exposé";
cl010503381;"Un Grand Navire au calfatage à Frederikshavn";"Rørbye, Martinus ; Danemark";1847;RFML.PE.2023.5.1;"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves";
cl010503768;"Le Sacrifice à Vesta";"Dandini, Vincenzo ; Italie";"vers 1640";RFML.PE.2023.12.1;"Département des Peintures";;"non exposé";
cl010503770;"La Sainte Famille avec sainte Elisabeth et saint Jean Baptiste";"Stella, Jacques ; France";"1640 / 1660  (Milieu du XVIIe siècle)";RFML.PE.2023.13.1;"Département des Peintures";;"non exposé";
cl010506561;"Pastorale. Un berger fait sentir des fleurs à une bergère assise au bord de l'eau.";"André, Jules ; France";1857;"INV 20981";"Département des Peintures";;"non exposé";
cl010506562;"Pastorale. Deux jeunes femmes et un jeune homme avec un enfant partagent des fruits ramassés.";"André, Jules ; France";1857;"INV 20982";"Département des Peintures";;"non exposé";
cl010506563;"Pastorale. Un couple de pêcheurs et une lingère au bord de l'eau.";"André, Jules ; France";1857;"INV 20983";"Département des Peintures";;"non exposé";
cl010506564;"Pastorale. Un jeune oiseleur observé par deux paysannes.";"André, Jules ; France";1857;"INV 20984";"Département des Peintures";;"non exposé";
cl010506565;"Pastorale. Un couple de moissonneurs et un jeune enfant se reposant près d'une fontaine.";"André, Jules ; France";1857;"INV 20985";"Département des Peintures";;"non exposé";
cl010506566;"Une Chasse à courre sous Louis XV. Trois cavaliers et des chiens courant vers la droite.";"Montpezat, Henri d'Ainecy, comte de ; France";1857;"INV 20988";"Département des Peintures";;"non exposé";
cl010506567;"Une Chasse à courre sous Louis XV. Le rendez-vous à la croix de Noailles, en forêt de Saint-Germain-en-Laye.";"Montpezat, Henri d'Ainecy, comte de ; France";1857;"INV 20989";"Département des Peintures";;"non exposé";
cl010506568;"Une Chasse à courre sous Louis XV. Sonnerie de cors.";"Montpezat, Henri d'Ainecy, comte de ; France";1857;"INV 20990";"Département des Peintures";;"non exposé";
cl010506569;"Une Chasse à courre sous Louis XV. L'hallali du cerf.";"Montpezat, Henri d'Ainecy, comte de ; France";1857;"INV 20991";"Département des Peintures";;"non exposé";
cl010506570;"Une Chasse à courre sous Louis XV. Cavaliers et chiens courant vers la gauche, s'apprêtant à traverser un étang.";"Montpezat, Henri d'Ainecy, comte de ; France";1857;"INV 20992";"Département des Peintures";;"non exposé";
cl010506571;"Dessus-de-porte : les charmes de la vie champêtre";"Bénard, Louise, née Sibuet ; France ; Boucher, François";1857;"INV 20986";"Département des Peintures";;"non exposé";
cl010506572;"Dessus-de-porte : les présents du berger";"Boucher, François ; France ; Bénard, Louise, née Sibuet";1857;"INV 20987";"Département des Peintures";;"non exposé";
cl010506586;"Une Chasse à courre sous Louis XV. Le déjeuner de chasse.";"Montpezat, Henri d'Ainecy, comte de ; France";1857;"INV 20993";"Département des Peintures";;"non exposé";
cl010508322;"Portement de croix";"Guérard, Grégoire ; France";1512;"DL 2023 1";"Département des Peintures";;"Richelieu, [Peint] Salle 821 - Les foyers artistiques provinciaux, 1500-1550";
cl010508362;"La Résurrection du Christ";"Anonyme ; Portugal";"vers 1540";RFML.PE.2023.26.1;"Département des Peintures";;"non exposé";
cl010509181;"Le Panier de fraises";"Chardin, Jean Baptiste Siméon ; France";1761;"RFML.PE.2024.7.1; TR 79";"Département des Peintures";;"non exposé";
cl010509245;Crucifixion;"Lambardos, Emmanuel (oncle) ; Lambardos, Emmanuel (neveu) ; Grèce Crète";"1600 / 1700  (XVIIe siècle)";RFML.ABCO.2023.23.1;"Département des Arts de Byzance et des Chrétientés en Orient";;"non exposé";
cl010509421;"La Dérision du Christ";"Cimabue (Cenni di Pepe, dit) ; Italie";"vers 1280";RFML.PE.2023.33.1;"Département des Peintures";;"non exposé";
cl010510041;"Portrait de Louis Philippe Albert d’Orléans, comte de Paris (1838-1894)";"Winterhalter, Franz Xaver ; Allemagne";1842;"DL 2024 1; TR 80";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010510042;"Saint Georges et le dragon, esquisse";"Delaroche, Paul ; France";"1829 / 1830  (2e quart du XIXe siècle)";"RFML.PE.2024.4.1; TR 81";"Département des Peintures";;"non exposé";
cl010510043;Vénitienne;"Barbault, Jean ; France";"1740 / 1760  (Milieu du XVIIIe siècle)";"RFML.PE.2024.5.1; TR 82";"Département des Peintures";;"non exposé";
cl010511341;"Le Martyre de saint Barthélemy";"La Hyre, Laurent de ; France";1627;"INV 20999";"Département des Peintures";;"Mâcon (France), Cathédrale Saint-Vincent";
cl010511441;"Le Christ en croix";"David, Jacques-Louis ; France";1782;"INV 20997";"Département des Peintures";;"Mâcon (France), Cathédrale Saint-Vincent";
cl010511447;"La famille de Tobie prosternée devant l'ange Raphaël";"Suvée, Joseph Benoît ; France";"1788 / 1789  (4e quart du XVIIIe siècle)";"INV 20998";"Département des Peintures";;"Mâcon (France), Cathédrale Saint-Vincent";
cl010512021;"Saint Zacharie";"Lorenzetti, Pietro ; Italie";"1300 / 1400  (XIVe siècle)";RFML.PE.2024.2.1;"Département des Peintures";;"non exposé";
cl010512022;"Sainte Elisabeth";"Italie ; Lorenzetti, Pietro";"1300 / 1400  (XIVe siècle)";RFML.PE.2024.2.2;"Département des Peintures";;"non exposé";
cl010513707;"Portrait du duc de Bourgogne";"Rigaud, Hyacinthe ; France";"1700 / 1800  (XVIIIe siècle)";"INV 20994";"Département des Peintures";;"Amboise (France), Musée de l'Hôtel de Ville";
cl010514801;L'Annonciation;"Schmidt, Mme ; France ; Vasari, Giorgio";"1835 / 1836  (2e quart du XIXe siècle)";"LP 1974";"Département des Peintures";;"Vitré (France), 	Eglise Saint-Martin de Vitré";
cl010514921;"La Salutation angélique";"France ; Martinet, Louis ; Le Sueur, Eustache";"1835 / 1836  (2e quart du XIXe siècle)";"LP 1982";"Département des Peintures";;"Vitré (France), 	Eglise Notre-Dame de Vitré";
cl010515021;"Portrait des soeurs Friderike et Betty Bloem";"Seel, Johann Richard ; Allemagne";1841;RFML.PE.2024.10.1;"Département des Peintures";;"Richelieu, [Peint] Salle 863 - Allemagne, Russie, Suisse";
cl010522161;"Diane chasseresse (agrandissement)";"Marchais, Pierre Antoine ; France";1840;"INV 445 Bis";"Département des Peintures";;"non exposé";
cl010522422;"Le Christ et les pêcheurs repentis";"Boeckhorst, Johann ; Pays-Bas du Sud";"1640 / 1660  (Milieu du XVIIe siècle)";"INV 20996";"Département des Peintures";;"Mâcon (France), Cathédrale Saint-Vincent";
cl010522423;"Saint Jean l’Évangéliste";"Dominiquin (Domenico Zampieri, dit Il Domenichino, ou Le) ; Italie";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 20995";"Département des Peintures";;"Coutures (France), Eglise Saint-Pierre";
cl010522450;"La Vierge au chapelet";"Loyeux, Charles Antoine Joseph ; Murillo, Bartolomé Esteban ; France";1846;"LP 6941";"Département des Peintures";;"Cholet (France), Église Saint-Pierre";
cl010523181;"Portrait de l'empereur Akbar";Anonyme;"vers 1680";"TH 277 1a";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523182;"Portait de l'empereur Shah Jahan";Anonyme;"vers 1680";"TH 277 1b";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523183;"Portait de Dara Shikoh";Anonyme;"vers 1680";"TH 277 1c";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523184;"Portrait de Muhammad Saʿid, Mir Jumla";Anonyme;"vers 1680";"TH 277 1d";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523185;"Portrait d'Aurangzeb Alamgir";Anonyme;"vers 1680";"TH 277 2a";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523186;"Portrait de Mîrzâ-Ahmed (?)";Anonyme;"vers 1680";"TH 277 2b";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
