ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010062432;"La Prédication de saint Jean-Baptiste";"Napoletano, Filippo (Filippo d'Angeli, dit) ; Italie Campanie Naples";"1621 / 1629  (1e tiers du XVIIe siècle)";"INV 1081; MR 588";"Département des Peintures";;"non exposé";
cl010062433;"Portrait de jeune homme";"Scheffer, Henry ; France";1840;"INV 20125";"Département des Peintures";;"non exposé";
cl010062434;"Pensée sur la brièveté de la vie";"Schall, Jean Frederic ; France";1806;"INV 7850; MR 2464";"Département des Peintures";;"non exposé";
cl010062435;"Moïse sauvé des eaux";"Poussin, Nicolas ; France";1647;"INV 7272; MR 2350";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062436;"Eliézer et Rébecca";"Poussin, Nicolas ; France";1648;"INV 7270; MR 2315";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062437;"La Sainte Famille avec saint Jean, sainte Elisabeth et saint Joseph priant";"Poussin, Nicolas ; France";"1650 / 1951  (Milieu du XVIIe siècle)";"INV 7279; MR 2326";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme, Salle 911 - (ex-salle 26F)";
cl010062438;"L'enlèvement des Sabines";"Poussin, Nicolas ; France";"1637 / 1638  (2e quart du XVIIe siècle)";"INV 7290; MR 2335";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062439;"Le Christ et la femme adultère";"Poussin, Nicolas ; France";1653;"INV 7282; MR 2321";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062440;L'Automne;"Poussin, Nicolas ; France";"1660 / 1664  (3e quart du XVIIe siècle)";"INV 7305; MR 2340";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062441;"Le Jugement de Salomon";"Poussin, Nicolas ; France";1649;"INV 7277; MR 2316";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062442;"Le jeune Pyrrhus sauvé";"Poussin, Nicolas ; France";1634;"INV 7292; MR 2334";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062443;"Orphée et Eurydice";"Poussin, Nicolas ; France";"vers 1648";"INV 7307; MR 2331";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062445;"Moïse enfant foulant aux pieds la couronne de Pharaon";"Poussin, Nicolas ; France";"1646 / 1647  (Milieu du XVIIe siècle)";"INV 7273; MR 2317";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062446;"Nitocris, reine d'Assyrie, faisant construire un pont sur l'Euphrate";"Sève, Gilbert de ; France";"1671 / 1680  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 7317; B 941";"Département des Peintures";;"non exposé";
cl010062449;"Prise de la frégate anglaise The Ceylon par la frégate française La Vénus, le 17 septembre 1810, au large de l'Ile de France (Ile Maurice)";"Tendre ; France";"1800 / 1825  (1e quart du XIXe siècle)";"INV 8136; MR 2519";"Département des Peintures";;"non exposé";
cl010062450;"Rhodope, reine d'Égypte, regardant la pyramide qu'elle a fait élever";"Sève, Gilbert de ; France";"1671 / 1680  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 8834; B 1549";"Département des Peintures";;"non exposé";
cl010062451;"Nitocris, reine d'Assyrie, faisant construire un pont sur l'Euphrate";"Sève, Gilbert de ; France";"1671 / 1680  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 8797; B 1288; L41.1087";"Département des Peintures";;"non exposé";
cl010062452;"Didon faisant bâtir la ville de Carthage";"Sève, Gilbert de ; France";"1671 / 1680  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 7321; B 943";"Département des Peintures";;"non exposé";
cl010062453;"Rhodope, reine d'Égypte, regardant la pyramide qu'elle avait fait élever";"Sève, Gilbert de ; France";"1671 / 1680  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 7318; B 1403";"Département des Peintures";;"non exposé";
cl010062454;"Portrait d'homme";"Schwiter, Louis Auguste Baron de ; France";1846;"RF 3738";"Département des Peintures";;"non exposé";
cl010062455;"Portrait d'homme";"Schwiter, Louis Auguste Baron de ; France";"1825 / 1850  (2e quart du XIXe siècle)";"INV 20219";"Département des Peintures";;"non exposé";
cl010062456;"Plafond : Charlemagne, entouré de ses principaux officiers, reçoit Alcuin qui lui présente des manuscrits, ouvrage de ses moines";"Schnetz, Jean Victor ; France";"1825 / 1850  (2e quart du XIXe siècle)";"INV 7884; C 385; C 385 bis";"Département des Peintures";;"Sully, [AGER] Salle 653 - Galerie Campana III";
cl010062457;"La Vestale Émilie rallumant le feu sacré";"Suvée, Joseph Benoît ; France";1781;"INV 8073; MR 2494";"Département des Peintures";;"non exposé";
cl010062459;"Le Martyre de saint Pierre";"Subleyras, Pierre ; France";"1700 / 1750  (1e moitié du XVIIIe siècle)";"INV 8003; MR 2486";"Département des Peintures";;"non exposé";
cl010062460;"Le Faucon (La Fontaine, Contes)";"Subleyras, Pierre ; France";"1725 / 1750  (2e quart du XVIIIe siècle)";"INV 8010; B 982";"Département des Peintures";;"Sully, [Peint] Salle 921 - Peinture de genre";
cl010062461;"Le Repas chez Simon, esquisse";"Subleyras, Pierre ; France";1737;"INV 8001; MR 2482";"Département des Peintures";;"non exposé";
cl010062462;"Clémence d'Henri IV après la Bataille d'Ivry (1590)";"Steuben, Charles Baron de ; France";1833;"INV 7976; C 377; C 377 bis";"Département des Peintures";;"Sully, [AGER] Salle 658 - Galerie Campana B";
cl010062463;"Clélie passant le Tibre";"Stella, Jacques ; France";"vers 1640";"INV 7970; MR 2470";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme, Salle 911 - (ex-salle 27F)";
cl010062464;"Minerve venant trouver les Muses sur le mont Hélicon";"Stella, Jacques ; France";"1635 / 1640  (2e quart du XVIIe siècle)";"INV 7969; MR 2471";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme, Salle 911 - (ex-salle 25F)";
cl010062466;"Paysage de campagne avec paysans";"Silvestre, Nicolas Charles de ; France";"1740 / 1760  (Milieu du XVIIIe siècle)";"INV 7957; MR 2467";"Département des Peintures";;"non exposé";
cl010062467;"Arion jouant de la lyre";"Silvestre, Louis de ; France";"1701 / 1737  (1e moitié du XVIIIe siècle)";"INV 3529; B 1285";"Département des Peintures";;"non exposé";
cl010062468;"Amours musiciens";"Sève, Pierre de ; France";"1665 / 1680  (XVIIe siècle)";"INV 7936; B 452";"Département des Peintures";;"non exposé";
cl010062469;"Amours chasseurs";"Sève, Pierre de ; France";"1665 / 1680  (XVIIe siècle)";"INV 7935; B 451";"Département des Peintures";;"non exposé";
cl010062470;"Plafond : L'Égypte sauvée par Joseph. Voussures : quatre scènes de la vie de Joseph peintes en trompe-l'oeil de bas-relief en bronze (Joseph gardant les troupeaux ; Joseph vendu par ses frères ; Joseph expliquant le songe de Pharaon ; Joseph élevé au gouvernement de l'Égypte) cantonnées de seize allégories des coudées du Nil tenant des guirlandes de fruits.";"Abel de Pujol, Alexandre-Denis ; France";1827;"INV 2196 A; C 185; C 186";"Département des Peintures";;"Sully, [AE] Salle 643 - De l'an mille à la première domination perse";
cl010062471;"La Fuite en Égypte";"Elsheimer, Adam ; Allemagne";1609;"INV 1268; MR 702";"Département des Peintures";;"Richelieu, [Peint] Salle 807 - La peinture flamande vers 1600";
cl010062472;"Portrait de Jean-Frédéric le Magnanime (1503-1554)";"Cranach l'ancien, Lucas ; Allemagne";1531;"INV 1184; MR 634";"Département des Peintures";;"Richelieu, [Peint] Salle 810 - Lucas Cranach dit l’Ancien (1472-1553)";
cl010062473;"Mets, fruits et verre sur une table";"Binoit, Peter ; Allemagne";"1600 / 1625  (1e quart du XVIIe siècle)";"RFML.PE.2024.13.1; MNR 709";"Département des Peintures";;"Richelieu, [Peint] Salle 840 - Autour des natures mortes";
cl010062475;"L'Hiver (au revers : étude de torse d'homme nu levant le bras droit, sur fond bleu)";"Baudoüin, Paul-Albert ; France";1928;"RF 3748";"Département des Peintures";;"non exposé";
cl010062477;"Portrait de Jan van Oldenbarneveld (1547-1619), conseiller pensionnaire de Hollande et diplomate, à l'âge de soixante-dix ans";"Miereveld, Michiel Jansz van ; Pays-Bas";1617;"INV 1574; MR 875";"Département des Peintures";;"non exposé";
cl010062478;"Intérieur de chaumière";"Ostade, Adriaen van ; Pays-Bas";1642;"INV 1682; MR 909";"Département des Peintures";;"Richelieu, [Peint] Salle 852 - Le pittoresque dans la peinture hollandaise (ex-salle 27-2)";
cl010062479;"Le Maître d'école";"Ostade, Adriaen van ; Pays-Bas";1662;"INV 1680; MR 904";"Département des Peintures";;"Richelieu, [Peint] Salle 852 - Le pittoresque dans la peinture hollandaise (ex-salle 27-2)";
cl010062480;"Portrait de famille dans un intérieur, dit autrefois La Famille du Peintre";"Ostade, Adriaen van ; Pays-Bas";1654;"INV 1679; MR 903";"Département des Peintures";;"Boston (Etats-Unis), Museum of Fine Arts";
cl010062481;"Joueuse de basse de viole";"Netscher, Caspar ; Pays-Bas";"1664 / 1665  (3e quart du XVIIe siècle)";"INV 1605; MR 898";"Département des Peintures";;"Richelieu, [Peint] Salle 837 - Autour de Jacob van Ruisdael (vers 1628-1682)";
cl010062482;"Duo entre une chanteuse et un joueur de théorbe";"Netscher, Caspar ; Pays-Bas";1664;"INV 1604; MR 897";"Département des Peintures";;"Richelieu, [Peint] Salle 837 - Autour de Jacob van Ruisdael (vers 1628-1682)";
cl010062483;"Vénus pleurant Adonis transformé en anémone";"Netscher, Constantijn ; Pays-Bas";"1680 / 1690  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 1608; MR 899";"Département des Peintures";;"non exposé";
cl010062484;"La Marchande de poissons";"Neer, Eglon Hendrick van der ; Pays-Bas";1670;"INV 1603; MR 896";"Département des Peintures";;"Richelieu, [Peint] Salle 842 - Passage";
cl010062485;"Paysage rocheux, avec chariot, cavalier et passants cheminant";"Neer, Eglon Hendrick van der ; Pays-Bas";1680;"INV 1602; MR 895";"Département des Peintures";;"non exposé";
cl010062486;"Le Départ pour la chasse";"Moucheron, Frederick de ; Pays-Bas";1612;"INV 1586; MR 881";"Département des Peintures";;"Richelieu, [Peint] Salle 845 - La Hollande et l’Italie";
cl010062487;"La Vierge et l'Enfant à l'oeillet (d'après Léonard de Vinci) avec, au fond, le motif de la citadelle de Dieu.";"König, Johann ; Allemagne";"1500 / 1600  (XVIe siècle)";"INV 1988";"Département des Peintures";;"non exposé";
cl010062493;"La Passion du Christ";"Francken, Frans II ; Pays-Bas du Sud";"1630 / 1635  (XVIIe siècle)";"INV 1296; MR 720";"Département des Peintures";;"Richelieu, [Peint] Salle 803 - La peinture flamande vers 1600";
cl010062496;"Décors de panneaux de boiserie en grisaille représentant quatorze médaillons d'hommes célèbres de la Renaissance";"Abel de Pujol, Alexandre-Denis ; France";1827;"INV 2197; C 184";"Département des Peintures";;"Sully, [AE] Salle 642 - Le Nouvel Empire - Le temps des Ramsès";
cl010062497;"Réunion de musiciens";"Puget, François ; France";1688;"INV 7346; MR 2353";"Département des Peintures";;"non exposé";
cl010062498;"Diane implorant Jupiter de ne pas l'assujettir aux lois de l'hymen";"Prud'hon, Pierre-Paul ; France";1803;"INV 20115";"Département des Peintures";;"Denon, [AGER] Salle 347 - Salle de Diane";
cl010062499;"Plafond : L'Étude guide l'essor du Génie";"Prud'hon, Pierre-Paul ; France";1800;"INV 20365";"Département des Peintures";;"non exposé";
cl010062500;"La Sagesse et la Vérité descendent sur la terre et les ténèbres qui la couvrent se dissipent à leur approche";"Prud'hon, Pierre-Paul ; France";"1796 / 1798  (Fin du XVIIIe siècle - début du XIXè siècle)";"INV 7341";"Département des Peintures";;"non exposé";
cl010062501;"La Nourriture de Bacchus";"Poussin, Nicolas ; France";"vers 1626";"INV 7295; MR 2342";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062502;"La Peste d'Asdod";"Poussin, Nicolas ; France";"1630 / 1631  (2e quart du XVIIe siècle)";"INV 7276; MR 2312";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062503;"Hercule enfant étouffant deux serpents dans son berceau";"Taraval, Hugues ; France";1785;"INV 8089; MR 2503";"Département des Peintures";;"non exposé";
cl010062504;"L'Automne, ou Le Triomphe de Bacchus et d'Ariane";"Taraval, Hugues ; France";1769;"INV 8087";"Département des Peintures";;"Denon, [OArt] Salle 705 - Galerie d'Apollon";
cl010062505;"Cornélie, mère des Gracques, montre ses enfants, en disant: ""Voici mes richesses et mes bijoux""";"Suvée, Joseph Benoît ; France";"1790 / 1792  (4e quart du XVIIIe siècle)";"INV 8075; MR 2492";"Département des Peintures";;"Sully, [Peint] Salle 934 - La peinture d’histoire à la fin du 18e siècle (1785-1800)";
cl010062506;"Télémaque raconte ses aventures à Calypso";"Raoux, Jean ; France";1722;"INV 7362";"Département des Peintures";;"Sully, [Peint] Salle 917 - Jean-Antoine Watteau (1684-1721)";
cl010062508;"Saint Paul en méditation";"Quillerier, Noël ; Anonyme ; France";1665;"INV 2608; MR 1202";"Département des Peintures";;"non exposé";
cl010062510;"Le Christ sur la croix. La Madeleine et la Vierge sont à ses pieds";"Prud'hon, Pierre-Paul ; France";1822;"INV 7338; L 3889 bis";"Département des Peintures";;"Denon, [Peint] Salle 700 - Salle Mollien, romantisme";
cl010062511;"La Manne";"Poussin, Nicolas ; France";"1638 / 1639  (2e quart du XVIIe siècle)";"INV 7275; MR 2314";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062512;"La Sainte Famille avec saint Jean et sainte Élisabeth dans un paysage";"Poussin, Nicolas ; France";"1650 / 1651  (Milieu du XVIIe siècle)";"INV 7280; MR 2341";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062513;L'Été;"Poussin, Nicolas ; France";"1660 / 1664  (3e quart du XVIIe siècle)";"INV 7304; MR 2338";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062514;"Diogène jetant son écuelle";"Poussin, Nicolas ; France";"1654 / 1658  (Milieu du XVIIe siècle)";"INV 7308; MR 2330";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062515;"Les Aveugles de Jéricho";"Poussin, Nicolas ; France";1650;"INV 7281; MR 2320";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062516;"Echo et Narcisse";"Poussin, Nicolas ; France";"vers 1629";"INV 7297; MR 2344";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062520;"Le Baptême du Christ";"Restout, Jean II ; France";1733;"INV 7440; MR 2371";"Département des Peintures";;"Montpellier (France), Musée Fabre, salle d'exposition";
cl010062521;"Le Printemps";"Poussin, Nicolas ; France";"1660 / 1664  (3e quart du XVIIe siècle)";"INV 7303; MR 2327";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062522;"Le Temps soustrait la Vérité aux atteintes de l'Envie et de la Discorde";"Poussin, Nicolas ; France";1641;"INV 7301; MR 2333";"Département des Peintures";;"Sully, [Peint] Salle 908 - Tableaux d'autels";
cl010062523;"Le Triomphe de Flore";"Poussin, Nicolas ; France";"1627 / 1628  (2e quart du XVIIe siècle)";"INV 7298; MR 2346";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062524;"Jésus Christ instituant l'Eucharistie";"Poussin, Nicolas ; France";1641;"INV 7283; MR 2323";"Département des Peintures";;"Sully, [Peint] Salle 908 - Tableaux d'autels";
cl010062525;"La mort de Saphire";"Poussin, Nicolas ; France";"vers 1653";"INV 7286; MR 2322";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062526;"Saint François-Xavier rappelant à la vie la fille d'un habitant de Cangoxima [Kagoshima], au Japon";"Poussin, Nicolas ; France";1641;"INV 7289; MR 2313";"Département des Peintures";;"Sully, [Peint] Salle 908 - Tableaux d'autels";
cl010062527;"Moïse changeant en serpent la verge d'Aaron";"Poussin, Nicolas ; France";"1646 / 1647  (2e quart du XVIIe siècle)";"INV 7274; MR 2318";"Département des Peintures";;"Richelieu, [Peint] Salle 826 - Nicolas Poussin (1594-1665) : entre Rome et Paris";
cl010062528;"Les Bergers d'Arcadie";"Poussin, Nicolas ; France";"vers 1638";"INV 7300; MR 2339";"Département des Peintures";;"Richelieu, [Peint] Salle 825 - Nicolas Poussin (1594-1665) : les chefs-d’œuvre";
cl010062529;"L'Education d'Achille par le centaure Chiron";"Regnault, Jean Baptiste ; France";1782;"INV 7382; MR 2360";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010062530;"Martin van den Bogaert, dit Martin Desjardins (1640-1694)";"Rigaud, Hyacinthe ; France";"1684 / 1700  (XVIIe siècle)";"INV 7511; MR 2390";"Département des Peintures";;"Sully, [Peint] Salle 916 - Les peintres de Louis XIV";
cl010062531;"La famille Léonard";"Rigaud, Hyacinthe ; France";"1692 / 1693  (XVIIe siècle)";"INV 7519; MR 2409";"Département des Peintures";;"non exposé";
cl010062532;"Marie Serre (1638-1721), mère de l'artiste";"Rigaud, Hyacinthe ; France";1695;"INV 7522; MR 2402";"Département des Peintures";;"Sully, [Peint] Salle 916 - Les peintres de Louis XIV";
cl010062533;"La famille Laffite";"Rigaud, Hyacinthe ; France";"vers 1695";"INV 7520; MR 2407";"Département des Peintures";;"non exposé";
